,Rented Bike Count,0,1,2,3,4,5,6,7
26,262,-0.16167463395224058,1.6581917436717206,-0.27710377136025427,-0.6926837857489262,-0.40116636034271497,-0.08360346740976721,0.586932657968322,0.3104422363799821
27,167,-0.3478657213762587,1.612074941570357,-0.0003454711331036584,-0.7315865742309013,-0.06962560882548967,0.053849420527101025,0.7440009352987299,0.31120336712467883
28,89,-0.35114855642950155,1.642527633157219,-0.018295664152412263,-0.6988314469509506,-0.12979480658650006,0.018885401611621205,0.5833926794627196,0.31264694815098326
29,79,-0.293037569781019,1.6867198597349304,-0.14018121270954917,-0.6087658024864625,-0.30694921766362415,-0.10830032662041911,0.34449053523215384,0.306085418917576
30,70,-0.35104885734821195,1.6337975103710425,0.014941426443410403,-0.7234772064070544,0.01636363759259474,0.0508126056308263,0.4934659244513339,0.345530593355317
31,146,-0.4472287661725052,1.5810428043408966,0.16247249796797575,-0.7103548250550301,0.24724941360308567,0.08489924572100159,0.5902236834114684,0.3415863049643351
32,219,-0.44454977335499823,1.5825035334479578,0.0984246712577704,-0.5560508013577694,0.11736885075444473,-0.09094675277003253,0.4124976632815875,0.3088832511417332
33,328,-0.5726934032476741,1.3775333262489395,0.20178570387754682,-0.4044238634671292,-0.23846033116936952,-0.2750575605565903,0.11544057072413005,0.2879950487996931
34,334,-0.7669129189726642,0.9652499579268,0.50651457887644,-0.4781794546575146,-0.48938338142461235,-0.23642521291327653,-0.08219568057575664,0.34319662391072975
35,388,-0.9301391854412505,0.7169574960292023,0.7294223135269449,-0.4176149437091101,-0.459198647443292,-0.2926918043016678,-0.0971363765481271,0.3262507226319664
36,479,-0.9903146930451148,0.5937970500116797,0.7182620721380037,-0.16492620219508505,-0.6718631284668839,-0.5878939268058336,-0.3096322029374573,0.2525797857651161
37,606,-1.1353379277353475,0.4527313490738382,0.9315268149622512,-0.1293024005622163,-0.41124733577426004,-0.5825441222591795,-0.18653584528845946,0.22661346533842344
38,611,-1.0469393461458405,0.5086168312397823,0.7481041274901328,0.04932280225705442,-0.4941215773679085,-0.8167695091271233,-0.37556178301921644,0.16739895247054623
39,589,-1.0327070740119446,0.5290872546091752,0.848637842760589,-0.11030292008585144,0.1711139516940022,-0.612241728580621,-0.03694077277658665,0.18234275701855363
40,618,-0.8716002345894763,0.8581714915227434,0.6469804718334663,-0.12444567193133084,0.6491744971808512,-0.5697490475971514,0.07877942537727027,0.1464236617975839
41,572,-0.7767135068475601,0.9751662348627894,0.5258847996368149,-0.13483630872960295,0.741536334851215,-0.5754195511046427,-0.01210121963521747,0.1489820722587403
42,489,-0.5699867262609061,1.1356243774772654,0.19875725845307196,-0.09995042885110013,0.3565072682917016,-0.7065870799778212,-0.47581033853111376,0.16678304833258029
43,385,-0.7171765474589202,1.0761300870309487,0.4595827507312378,-0.19548132580618743,0.7498745554602996,-0.5236614043264108,-0.2698176986547721,0.19005554809613262
44,359,-0.5703515499612926,1.1983077777060023,0.1736563595570546,-0.06928173735320327,0.28560974111894055,-0.7357256592971524,-0.7567008288399184,0.18376969197826853
45,377,-0.5067916959786833,1.2146569357778325,0.13775067301960056,-0.1726571482701621,0.3329981904474767,-0.6515766785367888,-0.8479395340080101,0.234041623864735
46,354,-0.5867796288609166,1.2048515712908965,0.2604077283098596,-0.18792505706384294,0.502794269699447,-0.5886232916068488,-0.813891021440407,0.24381679695702685
47,366,-0.4608204870350517,1.2267595588217923,0.09151077479990682,-0.1922359716010689,0.33191281069920087,-0.6588534550831028,-1.0775202328934768,0.26472322962274175
48,342,-0.35464315461596707,1.4046735334878984,-0.14292122773201835,-0.4241549417823309,-0.5685724541108581,-0.3914820810251859,0.6275820445628252,0.1183566867291654
49,227,-0.1166891131930432,1.4262423327138052,-0.23425740941918094,-0.9796446021758244,-0.4106662433071284,0.08346903209716605,0.49556899959790857,0.30795455728664095
50,228,-0.010364624522113779,1.4330439784428861,-0.3816381996785356,-0.8767046988470092,-0.43336926571534423,-0.06153544084681414,0.4369670577205553,0.3156766100984123
51,117,0.18725678465515075,1.458304278467815,0.11005803646310444,-0.6511167578335029,-0.34694823514556283,-0.18406733774897685,0.4673470341867464,0.24547901223304053
52,76,-0.0755444552622681,1.4262285491036617,-0.38694831947242775,-0.6357236071671228,-0.5204729822045295,-0.3012594842289467,0.19781379434874097,0.25719103814222616
53,32,-0.15419207989951705,1.3254178393430884,-0.15791754640117547,-0.8451480752152651,-0.06840822535872149,-0.04171462061092153,0.42185083018514485,0.3126501763437207
54,13,0.7301125630853575,1.4697717153064396,0.5021259731690842,-1.210192592141821,0.16087851877682094,0.37395646540360766,0.45010296543357076,0.45918331879861446
55,22,0.2625229795712977,1.4719606137632941,-0.5521534902283558,-1.2954261649158334,-0.30391765201192417,0.2440579297992853,-0.11788073411030517,0.5152551391151701
56,85,0.1658507333555871,1.3891067363588543,-0.37236272487035443,-1.3251421217980257,0.028985866471541194,0.3247037419126044,0.06136412905878495,0.522920774358767
57,152,2.0008901769569682,1.6988802370468428,1.2473992825280862,-0.9849440111988681,-0.1098991893432273,0.16784668727248664,0.012285360298415596,0.46865168186633654
58,200,0.024360831180723987,1.123056182997056,-0.11279558802566991,-1.3849212989427289,0.18028152862578697,0.3927375745059709,0.038674814155971446,0.5668362375619797
59,273,0.11710806866613178,1.1469670908274965,-0.3092510676853034,-1.2319669973679053,-0.13083331128319167,0.1623383772105935,-0.305188419551284,0.5389696498612049
60,333,0.007790120680066457,0.9606650216587871,-0.11808262187352322,-1.270664849171796,-0.041376362193795604,0.21368951806570152,-0.28335119031942907,0.5673591278677691
61,495,-0.10505770400985737,0.7762721785970038,0.05720777734911223,-1.269187836011222,0.005483224363720793,0.21840278948391986,-0.2982048090609982,0.5786490074011271
62,563,-0.08189637764909913,0.740831804608672,-0.044517135266461394,-1.1257233057593101,-0.31771419102590726,0.015045976816449655,-0.6324270699918579,0.5549550217118429
63,621,-0.14103842917888312,0.7817000165744583,0.039681676150680766,-1.1060845544522977,-0.012680714457754516,0.04209200402347721,-0.5453003075941214,0.5230489698370536
64,598,-0.012767068211071911,1.002332563303859,-0.1350503709645616,-1.0967762304175601,0.21875540344105146,0.03177379926699142,-0.5740231087308835,0.4998522267478344
65,545,0.08612296625448536,1.139586823026558,-0.2588941179320357,-1.1166268184805372,0.3062594759490852,0.04438218280595977,-0.6586440051179911,0.5142122762717715
66,443,0.04667548785313891,1.1580181860339278,-0.16397827884788882,-1.1826683177568316,0.5559967879461516,0.15497807303617145,-0.581673732576419,0.5376564649024834
67,422,0.0801919992577484,1.1815310212625847,-0.21415890072237828,-1.167803581144389,0.5120963608391168,0.1237155696077297,-0.7237123544743933,0.5501363610336728
68,397,0.14367214349784804,1.2257484612150034,-0.3033972383079728,-1.1676522476644653,0.42160352423523617,0.0961948017817579,-0.9085758939183726,0.5720910533389627
69,385,0.15573637636802604,1.258389088677413,-0.33704268862876324,-1.1327993434695467,0.3718302239189793,0.056525186499553334,-1.051210171033423,0.5779781909970041
70,350,0.08442553349770968,1.213161891533998,-0.16995576058155648,-1.2451724635822836,0.6875350385597798,0.220185636072381,-0.911215881126822,0.6154477775285456
71,303,0.15823827802993187,1.2688562414138036,-0.30273185069876596,-1.1847604639825131,0.5084040061787513,0.12027426455574053,-1.158147104239447,0.6208552977767346
72,285,0.36527358851962716,1.5384285332367347,-0.8024315834056672,-1.1915584526576741,-0.8940952733333648,0.08486328268475148,0.1607834020116796,0.4196988178848873
73,186,0.36398992713570394,1.532859936196337,-0.8083043559611194,-1.1607932178874683,-0.893768154944588,0.04635787839431477,0.05536039890895357,0.41898160287002667
74,112,0.16961915040492287,1.3958901829553823,-0.4273761733170474,-1.332161054555383,-0.261906708976766,0.3283959876284231,0.44937890876546577,0.4532125927065505
75,65,0.04178269555265364,1.375086165326103,-0.23337855651602224,-1.3596775238381764,-0.008282153639535427,0.43078653298631636,0.5519018824736137,0.46187344991468815
76,41,0.200223158664099,1.4838682129905412,-0.4812648811368568,-1.3222559256772228,-0.32206687608794293,0.32088906155676855,0.18794775867421556,0.48858987521710867
77,82,-0.10394787627434561,1.3839766925385726,-0.035797182434598875,-1.3365124149512781,0.24220717235425415,0.496413756175139,0.5608065689883015,0.47144354347191636
78,200,-0.3209987696925904,1.3226041701046276,0.43029542980671803,-1.300139880359501,0.7033105857444791,0.6191287171788813,0.8582312423666605,0.4432156799692396
79,498,-0.5478196307263541,1.3511499313426394,0.4320133804019662,-1.0035197757541132,0.6049801385146502,0.37643070238983956,0.7381573222911951,0.35938752892055176
80,937,-0.6221205223830644,1.344658040114679,0.5048432417388669,-0.8914444429456428,0.7064260329147991,0.30736687250601935,0.7695129220027008,0.34253495921143917
81,509,-1.2746202902167112,1.1167930565477646,1.1596653967892314,-0.2929714453354052,0.9317017878144983,-0.03825911729544832,1.0938584576416341,0.14914950412049374
82,311,-1.5476634415964516,0.8008619533043942,1.5376836351643228,-0.26754876318838705,0.8705227098613024,-0.00991343007794468,1.0922826045382052,0.1812392036451626
83,379,-1.5037699891619412,0.622999774505159,1.5313837385729052,-0.38357058325706833,0.5736205302850642,0.024411756461000675,0.8013789456564598,0.26681461837954545
84,393,-1.7036244544073993,0.43691729709141924,1.8584415503826455,-0.45290110368699676,0.8341416332650514,0.1665318791168659,0.9611972793087571,0.2973862392751396
85,391,-1.9591258365732362,0.34318580040904406,2.182868734820295,-0.3786952035479783,1.0890404109435998,0.20262374356545293,1.102891399712399,0.2657267365794354
86,338,-1.8720312693712717,0.47927790736637155,1.9515745847204713,-0.1704449950125157,0.7625011431105774,-0.05562897622295367,0.726113220222088,0.21605679470651437
87,341,-2.061058982775261,0.5031322531351533,2.2756038731728427,-0.2637210540967331,1.4907305398342137,0.18295191489631454,1.1387285269801999,0.2008842417674001
88,375,-1.8597946641579237,0.8298077829702214,1.8607704672507264,-0.023412616486441332,1.2045765883155202,-0.12210626410014475,0.7054119586124876,0.11817689573510395
89,515,-1.8328845850175095,1.0286817427194423,1.8541314723287978,-0.05697284870010662,1.7240512327607342,-0.02266234189021679,0.9021369349373616,0.09160371676687257
90,807,-1.5503411625906216,1.2860843302718803,1.3595143452150888,0.1319131056535739,1.2457038993797682,-0.33454322302416645,0.36183366490095137,0.05927887780226227
91,568,-1.4201788702049112,1.3637937238981,1.1471390071301544,0.19759677261294967,0.9852055202634503,-0.4653045569155815,0.051778768336106215,0.07206752009265666
92,398,-1.312718141163212,1.3775396293081428,1.0349665335763942,0.158119703169489,0.9668716982237592,-0.4714050635787702,-0.06857853524615111,0.11063132596856778
93,397,-1.4890844867072297,1.2533829093860878,1.4309198322181396,-0.08253753213151531,1.7011433867383163,-0.10568861751571798,0.41476911805213573,0.17693231824052313
94,353,-1.1815869228674234,1.4581159818343827,0.8619886294950676,0.1654987283847036,0.8507358908155707,-0.5266030517520132,-0.3644525471587533,0.15891892473668484
95,248,-1.2012529001953096,1.4838835479439216,0.870229409113436,0.20291805825884615,0.8413785323445011,-0.5528434514469034,-0.4731330152747013,0.16040236409738443
96,216,-1.1423890821211722,1.698273574211789,0.6382938726197829,0.07659327625194765,-0.16683321514724675,-0.37278480314642015,1.160769345682819,-0.01877542285862493
97,198,-1.204131196763539,1.6908723189815638,0.7299676379934378,0.07378410901941305,-0.03997989722675031,-0.3350603310012633,1.159775645138706,-0.011799696205519438
98,124,-1.1711842274330344,1.7215765391000628,0.6630423606229254,0.12121850727077735,-0.13086543931403288,-0.4026589833639499,0.9835961842052001,-0.009168577211929419
99,62,-1.136459189143672,1.7708798240258068,0.5624251439131459,0.21849359519315875,-0.32002575535368255,-0.5281547188163136,0.7292902189584511,-0.021892306324202405
100,42,-1.3798660454671563,1.6974008716861688,0.9330217743139333,0.16201658051356893,0.14679878201399954,-0.340201109087732,1.0012735737790492,-0.021730946636048954
101,82,-1.3468510806838716,1.7383999982049347,0.8499007995127549,0.2348241596475849,0.006407320434746225,-0.43649909026207334,0.7859106184889872,-0.026806753056400828
102,172,-1.425924360819123,1.6683615306935349,1.0216173476547867,0.14980731297146369,0.32850756258159003,-0.30585947452004647,0.9359331567697664,-0.0022962674760436223
103,381,-1.3008035178093584,1.7622453541939258,0.7656838248448397,0.2994417004337314,-0.08042282181825872,-0.5346567316040356,0.5059498766343253,-0.019156867347691463
104,812,-1.1843751908092275,1.816929575775635,0.5835796294492939,0.34871751405763307,-0.2994023660511013,-0.6446190202065953,0.23085998214644163,-0.0032747115392450614
105,462,-1.261534618348441,1.7084750072805237,0.6580729183663773,0.40313447589539997,-0.5167449422230179,-0.7102117638698924,0.010040789117793854,0.008740094205749394
106,269,-1.6330826965415348,1.2152396371233032,1.3239464448076896,0.17438825666115718,-0.027879483471076265,-0.37794008971250276,0.4159800516308752,0.08864232640700888
107,334,-1.039107839315909,1.8267778258763903,0.2394686969675514,0.6571954378736119,-0.8877404812497178,-1.1177858322406733,-0.5861554115474211,-0.07937933151347275
108,321,-1.0075691263425561,1.7512892769803508,0.2257275381419499,0.6476934845977333,-0.8218017351735352,-1.1481205577973865,-0.6503287353486817,-0.0767241825664462
109,325,-0.9583622581179848,1.7006494335388613,0.19664665440189033,0.6143756353925677,-0.7545342873883356,-1.151290181353456,-0.7113350574819759,-0.059013904373453385
110,334,-0.9403642033957704,1.6595286721772913,0.18974754939891103,0.6221982647971778,-0.6910499479025152,-1.1789027794601967,-0.7632573986968662,-0.05376016679072087
111,353,-0.9352282422380045,1.632148927553516,0.1956626492652273,0.6230494662659463,-0.6386970187047316,-1.191177198975576,-0.8304841558618243,-0.04729620095971432
112,435,-0.9020521243633274,1.605293122193914,0.17832623652324336,0.6000722681603485,-0.5780136709350614,-1.1892132349012097,-0.8912082070284758,-0.02931673829922282
113,529,-0.8492225882717725,1.619089508073682,0.14268311533462633,0.5511889100744951,-0.5159334659370827,-1.1519059850096343,-0.9440876891922979,0.00875087263216256
114,789,-0.7986680851409337,1.6343738227006905,0.10895943541374636,0.5038125063097996,-0.45477031271298063,-1.1146266361288075,-0.997437554456297,0.0463747357753233
115,597,-0.7407929333199949,1.6357023723837456,0.06990807578447349,0.45340719888687325,-0.3899047162686444,-1.0824431459546506,-1.0502641081223123,0.08281363498579668
116,418,-0.736723061972163,1.6344951147912132,0.07544030010406434,0.4491517362915206,-0.3407829051942044,-1.0787085219492345,-1.1156256906847644,0.09666528832552464
117,415,-0.7316440674784539,1.630794289959338,0.0802908767355241,0.44459188382875386,-0.2911040158304933,-1.0759986498873015,-1.1809766875476555,0.11019119932107004
118,393,-0.6848357753694545,1.5785205219511735,0.05298075226488518,0.415861268274109,-0.22357285990962603,-1.0832016512827913,-1.2406647012179017,0.12612647646036884
119,244,-0.40751367396277477,1.6081971837472753,-0.11974389166306534,-0.08443611571771072,-0.197152254060267,-0.6956155497562444,-1.4766760577654239,0.300538326863241
120,145,0.18051541082380856,1.9182982934343584,-0.6438901474168829,-0.8392596358393871,-1.296021171722547,-0.05079168436798717,-0.07707105829985741,0.39769303361856573
121,144,0.1266181424040914,1.9244004843149767,-0.7124600979600716,-0.9008760062643808,-1.2449322824492648,0.007753699928805918,-0.15711750843849004,0.5209982249134695
122,117,-0.1337616831365516,1.7828204378064045,-0.5780459807078772,-0.14417059930896473,-1.0604805624891094,-0.6533458975185087,0.1698905805868798,0.35144925882806677
123,78,-0.0003909279933271193,1.813897835649035,-0.426610921065165,-0.12439473613311552,-1.0382262568123748,-0.65219581055883,0.08670417865314475,0.35704717411186204
124,58,-0.22991188365253848,1.77405625937836,-0.48796493776459826,-0.023767209979300794,-0.9772906942308534,-0.7365877843246396,0.05057973827420054,0.3287897197606277
125,87,-0.21870811257852454,1.7766544299082754,-0.48546843852822025,-0.0506305505542557,-0.9326255438663055,-0.7129402304407675,-0.027204468910820023,0.3491515600658371
126,142,-0.21550149440928737,1.7779791221933967,-0.4749720347297259,-0.07757573124475765,-0.8929801474754852,-0.6877915140550158,-0.11346763520955994,0.36700433322052417
127,379,-0.19908369550191768,1.7920736018919994,-0.4733491019191487,-0.12943773214794696,-0.8563613138780043,-0.6408283944374235,-0.20774558495055462,0.3506415233110826
128,802,-0.15571412033809096,1.7862362332416515,-0.4847876689378798,-0.23758971641449506,-0.8274860655256556,-0.5573817529027544,-0.3272782494119398,0.3490757768697175
129,440,-0.275956504847729,1.6040968042502484,-0.30578017055945644,-0.28957198424380026,-0.9466127667601026,-0.5099864725595502,-0.49378646231401896,0.38136270562792
130,307,-0.3829433473968472,1.2589544335824774,-0.10627562493296619,-0.361489990772123,-1.105719751807556,-0.4900364003343867,-0.64260900264191,0.4315024439249167
131,381,-0.6839033017120528,0.8220207410294272,0.419670915798052,-0.4805029057405561,-0.6700146582166446,-0.3118627625934699,-0.31477064934846405,0.36848479539972284
132,405,-0.7290508686833836,0.7215849832494032,0.45726056098776263,-0.4310326459440938,-0.8535096632697395,-0.38791971949749415,-0.5306451276392989,0.37280188796991987
133,442,-0.8404811933790286,0.5934750916331449,0.5847371159160956,-0.29508856455593985,-0.7073287447788387,-0.5083761800389972,-0.47962741012133325,0.32040307065654816
134,416,-1.0548235785604132,0.6314043489961217,0.693347701231642,0.14296255018928775,-0.6388843278172353,-0.863061012003654,-0.48357146819774643,0.15519134349311317
135,412,-1.3665401210649448,0.5923028719213109,1.240906595575375,-0.037482549787157655,0.46271184497830903,-0.46414141518071966,0.2164926800055796,0.1437949606103447
136,496,-1.159892842924363,0.8122526395882264,0.9592817947825236,-0.0005015951732275405,0.6454012395605808,-0.5466169013833203,0.14566759893046494,0.11289993527956757
137,239,-0.6445507102741023,1.036284559647314,0.44103600846473634,-0.37734927134914037,0.7104610838382823,-0.3396314422322234,-0.07366985718932292,0.25789269808620446
138,204,0.4142867587105887,1.517409369074478,-0.23219609969982638,-1.1844332040249308,0.06999736953835481,0.20100020735093152,-0.9684243317922347,0.7400450734515114
139,205,0.21943820606249087,1.5679885964752949,-0.49049437027634135,-1.1949971261350618,-0.002856169318816505,0.21172092892493413,-1.1367672055162414,1.0829282919961738
140,190,0.2478858675299204,1.5633176682213348,-0.5234813248752263,-1.175716206685313,0.011595127960214675,0.1764563435789338,-1.222574507716437,1.09239061534303
141,165,0.7463064098774841,1.6618901570295321,-0.06904500802060827,-1.0365029203406328,-0.04277488931294526,0.09177032870982918,-1.3233160168077664,1.0694968418512711
142,222,0.21201608719150347,1.5399813090625964,-0.47538137117300255,-1.1404999140404057,0.0997170248942049,0.14725492657791617,-1.3635583457231544,1.0957214955764614
143,193,0.21043067086937844,1.5326929490536052,-0.4633648135789333,-1.1464130448280714,0.1447550438248108,0.1512928448797275,-1.437885746246964,1.1066998859119557
144,198,0.3507008627108623,1.7418963424822378,-0.812008624263848,-1.2403721029366992,-0.9784716534299478,0.24556895637929785,0.10729414585394434,0.8788089483760809
145,218,0.3648958562389275,1.738697862587708,-0.8296084672970621,-1.2291703847570892,-0.9761315977511636,0.2215703512731403,0.00020008262928133822,0.8860208348606308
146,149,0.3215952317076447,1.7103507420770856,-0.7328593680646495,-1.2898152347119174,-0.8005895971720504,0.3075231206606386,0.02416678016013101,0.9080525463392909
147,102,0.20271996814504173,1.6083046339057994,-0.5141603490102062,-1.3452751483872625,-0.43203616716492826,0.4188964273635446,0.21743344686712227,0.9151027764395718
148,62,0.32388861093327453,1.686895146747347,-0.7128667751643291,-1.3045451443816172,-0.7080143700434718,0.3129784202853003,-0.12423989581200831,0.9296194921832837
149,83,0.24707078433777035,1.6386646815473185,-0.5788900850540325,-1.3225908597234266,-0.4772539937267678,0.3717914877375409,-0.03524955993494062,0.937051771307555
150,137,0.3363776299393707,1.7101999517656754,-0.739678468092717,-1.2576331365329936,-0.7044332946053784,0.26009030069560696,-0.32332405477207227,0.9436792438862515
151,367,0.30830514111790075,1.7299037958631096,-0.7100558055074864,-1.2313831492113103,-0.6640885075787778,0.2539253866700631,-0.3869622049462528,0.9494862351278642
152,754,0.28438210652234225,1.6973063988080508,-0.6312031886848484,-1.287303203809042,-0.47892828319822917,0.32870431665413696,-0.3376262413208571,0.9337265153450824
153,415,0.17355851726565946,1.5820471313884172,-0.5038948439890021,-1.209180298849517,-0.5081894565052986,0.2652934174773814,-0.4111328939620208,0.9233685770231924
154,321,0.02726064206600801,1.3533072687113354,-0.32608872540128814,-1.1322526574189349,-0.6622690342204359,0.17800403354180128,-0.552012878553612,0.8760541922426188
155,333,-0.39605060719324653,1.027935633915934,0.2305024327061338,-0.9888412090817695,-0.2952577555629519,0.1672428926931244,-0.24316963277315123,0.769089492931897
156,431,-0.6426554435324456,0.6222599277723375,0.6310190918583585,-0.9880957492933166,-0.09241271360755766,0.19342083721239378,-0.046563625338563806,0.6521932610937392
157,394,-1.3587084181261033,0.38671940877282673,1.326541874701735,-0.28731682017905097,0.14473524791673792,-0.24720310119109085,0.27380129118829577,0.2689064034204644
158,390,-1.3228841265517473,0.45347651055979166,1.2060146126332212,-0.10020828661753228,0.08165533593851781,-0.45436490374470795,0.12337387645363189,0.21489665890124868
159,430,-1.3626374058850654,0.5578348189902644,1.264376905134479,-0.0975704290086385,0.4033860317109211,-0.3977985980144707,0.21287283521048103,0.19225271733184376
160,471,-1.2015474668558812,0.8147821884121377,1.0360327265402907,-0.10474902896618156,0.5298800475258306,-0.4077512176920008,0.0816274865662674,0.1771796234007396
161,552,-0.7603552260369191,1.1698616064725897,0.4701049868172706,-0.23799722604948573,0.3760010934321657,-0.4150456615070889,-0.3284661323163273,0.22733398937201757
162,795,-0.9502082034257594,1.2513525862323474,0.7027235014166483,-0.16926772191943187,0.7915920770550586,-0.34704098443619863,-0.11445044347195887,0.1860022681453913
163,507,-0.8907667787224002,1.331082093936812,0.6451659419234101,-0.2775688841343392,0.7146672450023908,-0.2517182846777337,-0.32685475580173473,0.23966172379346792
164,390,-0.977900680807969,1.332987955694465,0.7042556100831358,-0.09096550328620294,0.7809124111279078,-0.39262870802168376,-0.30819670165231605,0.19949985657505992
165,402,-1.0315023203986533,1.3574776440838396,0.687227944043379,0.14684171116912118,0.7100949002306927,-0.6096220339164029,-0.3988383251815691,0.147009398096884
166,389,-1.0586081776054455,1.3395054583062802,0.7902807971197492,0.018780044393865207,0.9284620694157089,-0.4528994409033993,-0.35182922037693426,0.19323415389102613
167,259,-0.9780447892647888,1.3899786461460064,0.6490355762438142,0.09100121670772028,0.7583196475526496,-0.5672317253954047,-0.5826880921214496,0.1972467030486298
168,233,-0.949028926002524,1.5719186637817806,0.490014369174391,-0.08411228112008586,-0.10935016253142686,-0.3183947077712649,1.1635562379474074,0.028427583934797808
169,230,-0.9321391819680274,1.5789622925973128,0.46837900591119164,-0.07040859890152722,-0.10457863952060689,-0.3408481205596008,1.0644389936376033,0.03868201681419212
170,131,-0.6865588482386153,1.7307219815609407,0.030685860906598122,0.10826317963368708,-0.7237888556542553,-0.6541099908568343,0.47149334838648366,0.03304545318943834
171,99,-0.8186551056703969,1.682182976216596,0.24149645520478916,0.08274527233335773,-0.41225806280258237,-0.5535924382127941,0.6289775661755083,0.03940695969987655
172,71,-0.935648697726176,1.6212035452376734,0.4781701664637599,-0.041635897717288387,-0.011163336632701852,-0.35329546114408716,0.8384594326922251,0.07506455747312234
173,84,-0.8496374998274511,1.6642897032644746,0.3508462974921572,-0.012560542556005392,-0.13536552597043464,-0.4232736653533935,0.6369015819155022,0.09185777483688169
174,158,-1.0698062049380506,1.528291773009772,0.7890302998610929,-0.24209127208711548,0.575964639715297,-0.061496804174960125,1.0829935606585082,0.14135802169844897
175,387,-0.6593175161642124,1.8051063436535515,0.02652877358855715,0.07181928856974054,-0.6000852613745966,-0.610323443929127,0.03016842734552146,0.11485452674151257
