,Strength,0,1,2,3,4
44,41.54,2.216405656174112,-1.8103349151293218,-0.29059314551867743,0.39297127011533606,0.7965364216660835
45,35.08,0.6630028837230987,-2.4482780575810215,-0.29701507808422123,0.5362965942826253,0.7864391227663381
46,15.05,-0.35214307727550104,-0.43434250426974336,0.667656112520824,-0.5243593887419663,-0.09010538943118561
47,40.76,3.911244594201004,-1.1227370737375066,-0.3488635595048699,0.49960955552263664,0.538734468490223
48,26.26,0.70470805652507,-2.464868996623543,-0.5579508993735188,1.584501744348263,-0.2885642032372038
49,32.82,0.6734291769235915,-2.4524257923416517,-0.3622490334065456,0.7983478817990348,0.5176882912654526
50,39.78,3.921670887401497,-1.1268848084981373,-0.41409751482719437,0.7616608430390459,0.26998363698933764
51,46.93,3.695365914950983,-0.6323192545288465,-0.6547944015144553,0.747039581324676,-0.7561475333516525
52,33.12,2.258110828976083,-1.8269258541718432,-0.551528966807975,1.4411764201809736,-0.2784669043374584
53,49.19,1.985930166443401,-1.314110267255779,-0.5051964500770088,0.27352949339440236,-0.12209441607455238
54,14.59,-0.2313168026150324,-0.4218832176802407,0.3803868612575118,0.6239657794764011,-1.274385596117486
55,14.64,-0.3149091175243729,-0.25407132008784294,-0.18408678782782714,0.18620203477360947,-0.9122527684310074
56,41.93,7.352795777720951,0.30747985787489196,-0.20408170278039467,-0.3439530794011283,1.0987421591601012
57,9.13,-0.38977190173887954,-0.28481556791684054,-0.18439627855387744,0.19310927931179211,-0.9127393852454531
58,50.95,3.6703428112698004,-0.6223646911033336,-0.4982329087408769,0.11811649128529345,-0.11114553774952726
59,33.02,1.0768850872502442,-2.295166226000045,-0.42585816241710595,1.0241361354899854,0.25149219804040635
60,54.38,5.3547554560962,0.06938088504911162,-0.4912693674047451,-0.037296510823815444,-0.10019665942450216
61,51.73,5.363096490656594,0.06606269724060716,-0.5434565316626045,0.17234451918931207,-0.31519732462521055
62,9.87,-0.4943174019115305,-0.10750928848312725,-0.129582181038461,-0.633518033573354,-0.3527791385090864
63,50.66,5.379778559777383,0.059426321623598684,-0.6478308601783235,0.591626579215567,-0.7451986550266274
64,48.7,3.6786838458301947,-0.625682878911838,-0.5504200729987364,0.32775752129842095,-0.32614620295023566
65,55.06,5.346414421535806,0.07269907285761586,-0.4390822031468857,-0.246937540836943,0.11480400577620625
66,44.7,6.37532390431518,2.291296653228795,0.40769941783145114,0.014401448981785043,-1.2314416622426652
67,30.28,0.6838554701240843,-2.4565735271022824,-0.42748298872887003,1.0603991693154442,0.24893745976456716
68,40.86,0.8505801147997305,-1.8006006720307541,-0.6665550491043669,1.0095148737756154,-0.7746389723005838
69,71.99,-0.23427589622140585,0.5953723146981262,1.795307529528582,-0.45963837634237864,1.0644789304625337
70,34.4,-0.47207025851052103,0.020633908994996987,-0.4834343211560267,0.9950668377656564,0.8158157844628685
71,28.8,0.02426680883161102,-1.1144252633531306,0.8390946512001497,1.9377441346226478,0.7441414191637115
72,33.4,-1.1098470308294097,1.4354155799240622,-1.2627188440627042,0.2248358722239191,1.1245721644953863
73,36.3,-0.9266192673017478,0.9822308313811247,-0.28892729459310507,0.6263423547098877,1.4207110679937769
74,29.0,-1.7697771732855405,2.8890096602206907,-1.298236476228648,0.010680468355522233,1.0190033671501009
75,37.8,-0.432681062634585,-0.05552359799357084,-1.226977445256163,0.4201964889848601,1.2005998775008635
76,40.2,-1.3441758417877312,1.9535435226686968,-1.1690626879175072,0.8910471708059517,2.181517311078917
77,33.4,-1.1098470308294097,1.4354155799240622,-1.2627188440627042,0.2248358722239191,1.1245721644953863
78,28.1,-1.1244429433646554,1.4577856792155035,-1.3397366272613045,-0.09062337795522578,0.617141340780441
79,41.3,-1.434327464272509,2.09924325848429,-1.1327317260135958,-0.07214408467603114,2.201379082990264
80,33.4,-1.1098470308294097,1.4354155799240622,-1.2627188440627042,0.2248358722239191,1.1245721644953863
81,25.2,-1.0154412296309252,1.2694502538974808,-1.3919809103560503,0.7836324168500783,0.4546819916256783
82,41.1,-0.9988881009751976,1.143869942860463,-0.17772019101336342,0.21979360496954958,0.9421625857678101
83,35.3,-0.5421079963826766,0.16433387231870278,-0.27223063996800656,1.059137782467811,0.846648056611217
84,28.3,-0.05112586407555054,-0.8892928235577188,-0.3651582204185107,1.8531262841893077,0.688416860955367
85,28.6,-0.29580937065548346,-0.500247346209389,1.956745513802989,1.62160115252251,1.5443615522331167
86,35.3,-0.5421079963826766,0.16433387231870278,-0.27223063996800656,1.059137782467811,0.846648056611217
87,24.4,-0.8640057201937225,0.8557429057581286,0.35511711349681124,1.0197794303692955,0.42871933807338136
88,35.3,-0.5421079963826766,0.16433387231870278,-0.27223063996800656,1.059137782467811,0.846648056611217
89,39.3,-0.19839704424315924,-0.5743492223986391,-0.8985598652399593,1.0730477680399597,1.2265566551725122
90,40.6,-0.864537283109232,0.8820556911040721,-0.18952263494451824,1.3695105043371905,1.5279487112373458
91,35.3,-0.5421079963826766,0.16433387231870278,-0.27223063996800656,1.059137782467811,0.846648056611217
92,24.1,-0.4264847043348343,-0.10400296988825002,-0.34799467671038575,0.9790702072873988,0.541208239824588
93,46.2,-0.39720747429601433,0.05137815682399457,-0.4831248304299764,0.9881595932274737,0.8163024012773141
94,42.8,0.09912959304611771,-1.0836810155241332,0.8394041419262,1.9308368900844652,0.7446280359781571
95,49.2,-1.034984246614903,1.4661598277530599,-1.262409353336654,0.21792862768573645,1.1250587813098318
96,46.8,-0.8517564830872411,1.0129750792101222,-0.28861780386705477,0.619435110171705,1.4211976848082224
97,45.7,-1.6949143890710336,2.919753908049688,-1.2979269855025979,0.003773223817339612,1.0194899839645464
98,55.6,-0.3578182784200783,-0.024779350164573256,-1.226667954530113,0.41328924444667753,1.201086494315309
99,54.9,-1.2693130575732245,1.9842877704976944,-1.168753197191457,0.884139926267769,2.182003927893363
100,49.2,-1.034984246614903,1.4661598277530599,-1.262409353336654,0.21792862768573645,1.1250587813098318
101,34.9,-1.0495801591501488,1.4885299270445012,-1.3394271365352544,-0.0975306224934084,0.6176279575948866
102,46.9,-1.3594646800580024,2.129987506313287,-1.1324222352875457,-0.07905132921421376,2.20186569980471
103,49.2,-1.034984246614903,1.4661598277530599,-1.262409353336654,0.21792862768573645,1.1250587813098318
104,33.4,-0.9405784454164186,1.3001945017264784,-1.3916714196300002,0.7767251723118956,0.45516860844012386
105,54.1,-0.924025316760691,1.1746141906894607,-0.17741070028731312,0.21288636043136694,0.9426492025822557
106,55.9,-0.4672452121681699,0.19507812014770037,-0.27192114924195626,1.0522305379296284,0.8471346734256626
107,49.8,0.02373692013895614,-0.8585485757287212,-0.3648487296924604,1.846219039651125,0.6889034777698126
108,47.1,-0.22094658644097676,-0.4695030983803915,1.9570550045290391,1.6146939079843274,1.5448481690475622
109,55.9,-0.4672452121681699,0.19507812014770037,-0.27192114924195626,1.0522305379296284,0.8471346734256626
110,38.0,-0.7891429359792158,0.8864871535871262,0.35542660422286154,1.012872185831113,0.4292059548878269
111,55.9,-0.4672452121681699,0.19507812014770037,-0.27192114924195626,1.0522305379296284,0.8471346734256626
112,56.1,-0.12353426002865256,-0.5436049745696415,-0.898250374513909,1.0661405235017771,1.2270432719869577
113,59.09,-0.7896744988947253,0.9127999389330697,-0.18921314421846794,1.3626032597990079,1.5284353280517913
114,22.9,-0.4672452121681699,0.19507812014770037,-0.27192114924195626,1.0522305379296284,0.8471346734256626
115,35.1,-0.35162192012032767,-0.07325872205925242,-0.34768518598433545,0.9721629627492161,0.5416948566390336
116,61.09,-0.004177857169854465,0.2127854579262318,-0.4815000041182123,0.951896559402015,0.8188571395531533
117,59.8,0.4921592101722776,-0.9222737144218959,0.8410289682379641,1.8945738562590064,0.7471827742539963
118,60.29,-0.6419546294887432,1.627567128855297,-1.2607845270248899,0.18166559386027772,1.1276135195856711
119,61.8,-0.4587268659610812,1.1743823803123594,-0.2869929775552907,0.5831720763462463,1.4237524230840617
120,56.7,-1.3018847719448738,3.0811612091519254,-1.2963021591908337,-0.03248981000811913,1.0220447222403857
121,68.3,0.03521133870608158,0.13662795093766397,-1.2250431282183487,0.37702621062121877,1.2036412325911483
122,66.9,-0.8762834404470646,2.1456950715999317,-1.167128370879693,0.8478768924423103,2.184558666169202
123,60.29,-0.6419546294887432,1.627567128855297,-1.2607845270248899,0.18166559386027772,1.1276135195856711
124,50.7,-0.6565505420239889,1.6499372281467384,-1.3378023102234902,-0.13379365631886714,0.6201826958707258
125,56.4,-0.9664350629318424,2.2913948074155246,-1.1307974089757815,-0.1153143630396725,2.204420438080549
126,60.29,-0.6419546294887432,1.627567128855297,-1.2607845270248899,0.18166559386027772,1.1276135195856711
127,55.5,-0.5475488282902586,1.4616018028287157,-1.390046593318236,0.7404621384864369,0.45772334671596304
128,68.5,-0.5309956996345311,1.336021491791698,-0.175785873975549,0.1766233266059082,0.9452039408580949
129,71.3,-0.07421559504201,0.3564854212499376,-0.2702963229301922,1.0159675041041696,0.8496894117015018
130,74.7,0.41676653726511603,-0.697141274626484,-0.3632239033806963,1.8099560058256663,0.6914582160456518
131,52.2,0.17208303068518313,-0.3080957972781543,1.9586798308408033,1.5784308741588686,1.5474029073234015
132,71.3,-0.07421559504201,0.3564854212499376,-0.2702963229301922,1.0159675041041696,0.8496894117015018
133,67.7,-0.3961133188530559,1.0478944546893634,0.3570514305346256,0.9766091520056541,0.4317606931636661
134,71.3,-0.07421559504201,0.3564854212499376,-0.2702963229301922,1.0159675041041696,0.8496894117015018
135,66.0,0.2694953570975073,-0.3821976734674043,-0.8966255482021449,1.0298774896763183,1.229598010262797
136,74.5,-0.3966448817685654,1.0742072400353069,-0.18758831790670383,1.326340225973549,1.5309900663276306
137,71.3,-0.07421559504201,0.3564854212499376,-0.2702963229301922,1.0159675041041696,0.8496894117015018
138,49.9,0.04140769700583224,0.0881485790429848,-0.34606035967257137,0.9358999289237574,0.5442495949148728
139,63.4,0.519861632331692,0.42799519272921477,-0.47933356903586016,0.9035458476347367,0.8222634572542722
140,64.9,1.0161986996738241,-0.7070639796189129,0.8431954033203163,1.846223144491728,0.7505890919551151
141,64.3,-0.11791513998719663,1.84277686365828,-1.2586180919425378,0.1333148820929994,1.1310198372867901
142,64.9,0.06531262354046533,1.3895921151153423,-0.28482654247293854,0.534821364578968,1.4271587407851807
143,60.2,-0.7778452824433273,3.2963709439549085,-1.2941357241084817,-0.08084052177539745,1.0254510399415047
144,72.3,0.5592508282076281,0.35183768574064694,-1.2228766931359967,0.32867549885394043,1.2070475502922673
145,69.3,-0.35224395094551814,2.360904806402915,-1.1649619357973409,0.799526180675032,2.187964983870321
146,64.3,-0.11791513998719663,1.84277686365828,-1.2586180919425378,0.1333148820929994,1.1310198372867901
147,55.2,-0.13251105252244236,1.8651469629497213,-1.3356358751411381,-0.18214436808614545,0.6235890135718447
148,58.8,-0.44239557343029595,2.5066045422185077,-1.1286309738934295,-0.16366507480695083,2.2078267557816678
149,64.3,-0.11791513998719663,1.84277686365828,-1.2586180919425378,0.1333148820929994,1.1310198372867901
150,66.1,-0.023509338788712114,1.6768115376316985,-1.387880158235884,0.6921114267191586,0.461129664417082
151,73.7,-0.00695621013298456,1.5512312265946808,-0.1736194388931969,0.1282726148386299,0.9486102585592138
152,77.3,0.4498238944595365,0.5716951560529205,-0.26812988784784003,0.9676167923368912,0.8530957294026207
153,80.2,0.9408060267666626,-0.48193153982350107,-0.3610574682983442,1.761605294058388,0.6948645337467707
154,54.9,0.6961225201867296,-0.09288606247517131,1.9608462659231554,1.5300801623915903,1.5508092250245205
155,77.3,0.4498238944595365,0.5716951560529205,-0.26812988784784003,0.9676167923368912,0.8530957294026207
156,72.99,0.12792617064849063,1.2631041894923463,0.35921786561697777,0.9282584402383758,0.43516701086478504
157,77.3,0.4498238944595365,0.5716951560529205,-0.26812988784784003,0.9676167923368912,0.8530957294026207
158,71.7,0.7935348465990538,-0.16698793866442133,-0.8944591131197928,0.98152677790904,1.233004327963916
159,79.4,0.12739460773298114,1.2894169748382898,-0.1854218828243517,1.2779895142062707,1.5343963840287496
160,77.3,0.4498238944595365,0.5716951560529205,-0.26812988784784003,0.9676167923368912,0.8530957294026207
161,59.89,0.5654471865073788,0.3033583138459678,-0.3438939245902192,0.887549217156479,0.5476559126159917
162,64.9,1.1749109942086253,0.6970073612329436,-0.47662552518292,0.8431074579256388,0.8265213543806709
163,66.6,1.6712480615507574,-0.4380518111151841,0.8459034471732564,1.7857847547826302,0.7548469890815138
164,65.2,0.5371342218897367,2.111789032162009,-1.2559100480895975,0.07287649238390148,1.1352777344131888
165,66.7,0.7203619854173986,1.658604283619071,-0.2821184986199984,0.4743829748698701,1.4314166379115794
166,62.5,-0.12279592056639402,3.5653831124586373,-1.2914276802555413,-0.14127891148449537,1.0297089370679033
167,74.19,1.2143001900845614,0.6208498542443758,-1.2201686492830564,0.2682371091448425,1.211305447418666
168,70.7,0.3028054109314152,2.6299169749066436,-1.1622538919444005,0.7390877909659341,2.1922228809967197
169,65.2,0.5371342218897367,2.111789032162009,-1.2559100480895975,0.07287649238390148,1.1352777344131888
170,57.6,0.522538309354491,2.1341591314534503,-1.3329278312881978,-0.24258275779524338,0.6278469106982434
171,59.2,0.21265378844663738,2.7756167107222365,-1.1259229300404892,-0.22410346451604876,2.2120846529080667
172,65.2,0.5371342218897367,2.111789032162009,-1.2559100480895975,0.07287649238390148,1.1352777344131888
173,68.1,0.6315400230882212,1.9458237061354273,-1.3851721143829436,0.6316730370100607,0.4653875615434806
174,75.5,0.6480931517439488,1.8202433950984096,-0.1709113950402567,0.06783422512953197,0.9528681556856125
175,79.3,1.1048732563364698,0.8407073245566493,-0.2654218439948999,0.9071784026277934,0.8573536265290194
176,56.5,1.351171882063663,0.17612610602855747,1.9635543097760957,1.4696417726824924,1.5550671221509191
177,79.3,1.1048732563364698,0.8407073245566493,-0.2654218439948999,0.9071784026277934,0.8573536265290194
178,76.8,0.782975532525424,1.532116357996075,0.36192590946991793,0.8678200505292779,0.43942490799118367
179,79.3,1.1048732563364698,0.8407073245566493,-0.2654218439948999,0.9071784026277934,0.8573536265290194
180,73.3,1.4485842084759872,0.10202422983930745,-0.8917510692668527,0.9210883881999421,1.2372622250903147
181,82.6,0.7824439696099145,1.5584291433420185,-0.18271383897141152,1.2175511244971728,1.5386542811551482
182,79.3,1.1048732563364698,0.8407073245566493,-0.2654218439948999,0.9071784026277934,0.8573536265290194
183,67.8,1.220496548384312,0.5723704823496966,-0.34118588073727907,0.8271108274473812,0.5519138097423903
184,11.58,-0.6775449076292299,0.49174392075184464,-0.09462450963404923,-0.10091374810512659,-0.8433626910843938
185,24.45,-0.4716722510393366,0.576290602281588,-0.09377341013741089,-0.11990867058512879,-0.8420244948446685
186,24.89,-0.20965250628856333,0.6838954696830795,-0.09269019259623483,-0.14408402646876795,-0.840321335994109
187,29.45,0.3143869832129832,0.8991052044860625,-0.0905237575138827,-0.19243473823604626,-0.8369150182929901
188,40.71,1.1378776095725565,1.2372919306050358,-0.08711935952732935,-0.2684144281560551,-0.8315622333340889
189,10.38,-0.5494050077744065,0.20541399954878292,-0.32475907412980326,-0.06554150408040864,-0.7880785109308807
190,22.14,-0.34353235118451314,0.28996068107852624,-0.32390797463316495,-0.08453642656041084,-0.7867403146911554
191,22.84,-0.0815126064337399,0.39756554848001774,-0.3228247570919889,-0.10871178244405,-0.7850371558405959
192,27.66,0.44252688306780663,0.6127752832830007,-0.32065832200963673,-0.1570624942113283,-0.781630838139477
193,34.56,1.2660175094273798,0.9509620094019741,-0.3172539240230834,-0.23304218413133712,-0.7762780531805757
194,12.45,-1.042617610531755,1.2991028048652085,0.3923073252524762,-0.05548185012997111,-0.798974057665723
195,24.99,-0.8367449539418617,1.3836494863949518,0.3931584247491145,-0.07447677260997332,-0.7976358614259977
196,25.72,-0.5747252091910884,1.4912543537964433,0.3942416422902906,-0.09865212849361248,-0.7959327025754382
197,33.96,-0.05068571968954186,1.7064640885994262,0.3964080773726427,-0.1470028402608908,-0.7925263848743194
198,37.34,0.7728049066700314,2.0446508147183997,0.39981247535919606,-0.2229825301808996,-0.7871735999154181
199,15.04,-0.7996202980398458,0.7704469833869265,1.4741463947056077,0.5215430135978669,-0.5330823584452574
200,21.06,-0.5937476414499524,0.8549936649166698,1.474997494202246,0.5025480911178647,-0.5317441622055321
201,26.4,-0.3317278966991792,0.9625985323181613,1.476080711743422,0.4783727352342256,-0.5300410033549726
202,35.34,0.19231159280236734,1.1778082671211443,1.478247146825774,0.43002202346694723,-0.5266346856538537
203,40.57,1.0158022191619407,1.5159949932401175,1.4816515448123275,0.3540423335469384,-0.5212819006949525
204,12.47,-0.5295445960466546,0.1721096538460633,1.070180888452961,0.4757868803216614,-0.5658533318675136
205,20.92,-0.32367193945676126,0.2566563353758066,1.0710319879495993,0.4567919578416592,-0.5645151356277883
206,24.9,-0.06165219470598798,0.3642612027772981,1.0721152054907754,0.43261660195802004,-0.5628119767772288
207,34.2,0.46238729479555857,0.5794709375802811,1.0742816405731275,0.3842658901907417,-0.55940565907611
208,39.61,1.2858779211551319,0.9176576636992544,1.077686038559681,0.3082862002707329,-0.5540528741172087
209,10.03,-0.3136944792482663,-0.3071403410249949,0.7158624642974956,0.4523107459572091,-0.570904522591618
210,20.08,-0.10782182265837302,-0.22259365949525156,0.716713563794134,0.43331582347720693,-0.5695663263518926
211,24.48,0.15419792209240024,-0.11498879209376008,0.71779678133531,0.40914046759356776,-0.5678631675013331
212,31.54,0.6782374115939468,0.1002209427092229,0.7199632164176621,0.3607897558262894,-0.5644568498002143
213,35.34,1.50172803795352,0.4384076688281962,0.7233676144042155,0.2848100659062806,-0.559104064841313
214,9.45,-0.8294849810850015,0.8327994862866545,1.441096650115581,0.5758552392580992,-0.4596630349881333
215,22.72,-0.6236123244951081,0.9173461678163978,1.4419477496122193,0.556860316778097,-0.458324838748408
216,28.47,-0.36159257974433484,1.0249510352178892,1.4430309671533954,0.5326849608944578,-0.4566216798978486
217,38.56,0.16244690975721168,1.240160770020872,1.4451974022357474,0.4843342491271795,-0.45321536219672964
218,40.39,0.9859375361167849,1.5783474961398456,1.448601800222301,0.4083545592071707,-0.44786257723782846
219,10.76,-0.5686844937678235,0.3408968492021937,1.1878773148314052,0.700016794751621,-0.8596458208908887
220,25.48,-0.36281183717793014,0.425443530731937,1.1887284143280434,0.6810218722716188,-0.8583076246511634
221,21.54,-0.10079209242715687,0.5330483981334285,1.1898116318692196,0.6568465163879796,-0.8566044658006039
222,28.63,0.42324739707438963,0.7482581329364115,1.1919780669515716,0.6084958046207013,-0.853198148099485
223,33.54,1.246738023433963,1.0864448590553848,1.195382464938125,0.5325161147006925,-0.8478453631405838
224,7.75,-1.0725827499504328,1.512290708471037,1.6618640420216189,1.2524329072174503,-0.20161984365335772
225,17.82,-0.8667100933605395,1.5968373900007804,1.662715141518257,1.233437984737448,-0.20028164741363244
226,24.24,-0.6046903486097662,1.704442257402272,1.6637983590594332,1.2092626288538089,-0.19857848856307297
227,32.85,-0.0806508591082197,1.9196519922052548,1.6659647941417852,1.1609119170865305,-0.19517217086195404
228,39.23,0.7428397672513536,2.257838718324228,1.6693691921283387,1.0849322271665218,-0.1898193859030529
229,18.0,-0.4850138908045523,-0.07778743217055095,0.8294280694984019,0.46617164055809523,-0.47886507430369846
230,30.39,-0.27914123421465903,0.006759249359192379,0.8302791689950403,0.44717671807809306,-0.47752687806397315
231,45.71,-0.017121489463885753,0.11436411676068386,0.8313623865362163,0.4230013621944539,-0.4758237192134137
232,50.77,0.5069180000376607,0.3295738515636668,0.8335288216185684,0.37465065042717555,-0.4724174015122948
233,53.9,1.3304086263972341,0.6677605776826402,0.8369332196051218,0.29867096050716674,-0.4670646165533936
234,13.18,-0.4822323628938146,-0.08361083668814774,0.832990088065501,0.4611174978713104,-0.4851942436040995
235,17.84,-0.2763597063039213,0.00093584484159559,0.8338411875621394,0.4421225753913082,-0.4838560473643742
236,40.23,-0.014339961553148027,0.10854071224308708,0.8349244051033154,0.41794721950766905,-0.48215288851381477
237,47.13,0.5096995279483985,0.32375044704607003,0.8370908401856676,0.3695965077403907,-0.47874657081269584
238,49.97,1.3331901543079718,0.6619371731650433,0.8404952381722209,0.2936168178203819,-0.47339378585379466
239,13.36,-0.33649501045659236,-0.2592170541442863,0.6944106253383346,0.4922346326310554,-0.5168340704112363
240,22.32,-0.13062235386669901,-0.17467037261454296,0.6952617248349731,0.4732397101510532,-0.515495874171511
241,24.54,0.13139739088407423,-0.06706550521305148,0.6963449423761491,0.44906435426741403,-0.5137927153209515
242,31.35,0.6554368803856208,0.14814422958993148,0.6985113774585012,0.4007136425001357,-0.5103863976198326
243,40.86,1.478927506745194,0.4863309557089048,0.7019157754450546,0.3247339525801269,-0.5050336126609314
244,19.93,-0.6740347342493042,0.479987012645089,-0.19826808433682144,0.07201726663724527,-0.5444449558006035
245,25.69,-0.4681620776594108,0.5645336941748323,-0.1974169848401831,0.053022344157243065,-0.5431067595608782
246,30.23,-0.20614233290863757,0.6721385615763238,-0.19633376729900703,0.028846988273603904,-0.5414036007103187
247,39.59,0.31789715659290896,0.8873482963793068,-0.19416733221665491,-0.01950372349367442,-0.5379972830091998
248,44.3,1.141387782952482,1.2255350224982802,-0.19076293423010157,-0.09548341341368323,-0.5326444980502986
249,13.82,-0.6773665495265301,0.5016606603239512,-0.1613234149843223,-0.04769867606334995,-0.6041262072185749
250,24.92,-0.47149389293663674,0.5862073418536945,-0.16047231548768395,-0.06669359854335216,-0.6027880109788496
251,29.22,-0.2094741481858635,0.6938122092551859,-0.15938909794650788,-0.09086895442699132,-0.6010848521282901
252,38.33,0.31456534131568303,0.9090219440581689,-0.15722266286415576,-0.13921966619426965,-0.5976785344271712
253,42.35,1.1380559676752562,1.2472086701771423,-0.15381826487760242,-0.21519935611427846,-0.59232574946827
254,13.54,-1.106476504680773,1.4483120904863838,0.4593257914598423,-0.00026348642377140247,-0.5922009923944694
255,26.31,-0.9006038480908796,1.532858772016127,0.4601768909564806,-0.019258408903773606,-0.5908627961547441
256,31.64,-0.6385841033401063,1.6404636394176186,0.4612601084976567,-0.04343376478741277,-0.5891596373041846
257,42.55,-0.11454461383855977,1.8556733742206015,0.46342654358000884,-0.09178447655469109,-0.5857533196030658
258,42.92,0.7089460125210135,2.193860100339575,0.4668309415665622,-0.1677641664746999,-0.5804005346441645
259,13.33,-1.1319731128620905,1.503232069209794,0.4042921552015062,0.03780584573291757,-0.5358812467861626
260,25.37,-0.9261004562721971,1.5877787507395373,0.4051432546981445,0.018810923252915373,-0.5345430505464372
261,37.4,-0.6640807115214238,1.695383618141029,0.40622647223932057,-0.00536443263072379,-0.5328398916958778
262,44.4,-0.14004122201987726,1.9105933529440118,0.4083929073216727,-0.05371514439800212,-0.5294335739947589
263,47.74,0.683449404339696,2.248780079062985,0.41179730530822606,-0.12969483431801093,-0.5240807890358576
264,19.52,-0.8094565123422317,0.8022275576829478,1.4705937342365984,0.5415426036443115,-0.36704405060109657
265,31.35,-0.6035838557523383,0.8867742392126912,1.4714448337332366,0.5225476811643093,-0.36570585436137126
